url,keywords,analysis
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'prescription', 'cannabidiol (CBD)', 'oil', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'break down', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'chemical compounds', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['Cannabis', 'Product', 'Health Benefits', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'CBD', 'information', 'use', 'products', 'legit', 'health benefits', 'legal', 'answers', 'questions']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'content', 'free', 'readers', 'compensation', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'articles', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'representations', 'warranties', 'accuracy', 'applicability.']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol (CBD)', 'marijuana', 'not impairing', 'not cause high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'CBD', 'legality', 'states', 'controlled substances acts']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'Helping', 'Children', 'Neurodiverse', 'Build', 'Friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'Cannabidiol (CBD)', 'Prescription', 'Oil', 'Anti-Seizure', 'Medication', 'Research', 'Benefits', 'Safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['Medications', 'Liver', 'CBD', 'Break Down', 'Effects', 'Side Effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'licensed', 'doctor', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol (CBD)', 'Products', 'Legit', 'Health Benefits', 'Legal']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'free content', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'articles', 'generate income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'relevant', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol', 'CBD', 'marijuana', 'impairing', 'high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'legalizing CBD', ""state's controlled substances acts"", 'legality of CBD products', 'states']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'helping', 'children', 'neurodiverse', 'build', 'friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'CBD', 'prescription', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'break down', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'carrier oil', 'coconut oil', 'hemp seed oil', 'chemical compounds', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'cannabidiol', 'CBD', 'legit', 'health benefits', 'legal', 'questions', 'answers']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'content', 'free', 'readers', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'articles', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol', 'CBD', 'marijuana', 'not impairing', 'not cause high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'CBD', 'legality', 'states', 'controlled substances acts']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Helping', 'Children', 'Neurodiverse', 'Build', 'Friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'prescription', 'cannabidiol', 'CBD', 'oil', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'break down', 'effects', 'side effects', 'Medications', 'Liver', 'CBD', 'Effects', 'Side Effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'cannabidiol', 'CBD', 'use', 'products', 'legit', 'health benefits', 'legal', 'questions', 'answers']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'compensation', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'articles', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date information', 'relevant', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol (CBD)', 'marijuana', 'not impairing', 'no high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'CBD', 'legality', 'states', 'controlled substances acts.']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'children', 'neurodiverse', 'friendships', 'helping']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'prescription', 'cannabidiol (CBD)', 'oil', 'anti-seizure', 'medication', 'further research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'cannabis', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'diluting', 'carrier oil', 'coconut oil', 'hemp seed oil', 'chemical compounds', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'product', 'health', 'benefits', 'Emily Dashiell', 'ND', 'Naturopathic Medicine', 'Private Practice', 'Women', 'Children', 'Families', 'Preventative Health', 'Health Maintenance', 'Cannabidiol', 'CBD', 'Products', 'Legit', 'Health Benefits', 'Legal']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol', 'CBD', 'marijuana', 'impairing', 'high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'legalizing CBD', ""state's controlled substances acts"", 'legality', 'CBD products', 'states.']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'compensation', 'paid placements', 'advertisers', 'offers', 'products', 'market', 'affiliate links', 'articles', 'generate income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accuracy', 'applicability', 'representations', 'warranties', 'connection.']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'children', 'neurodiverse', 'friendships', 'helping']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'Cannabidiol (CBD)', 'Oil', 'Anti-Seizure', 'Medication', 'Research', 'Benefits', 'Safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'breaks down', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoid', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol', 'CBD', 'Legit', 'Health Benefits', 'Legal']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'reporting', 'free', 'compensation', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'relevant', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability.']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol', 'CBD', 'marijuana', 'impairing', 'high.', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'CBD', 'legality', 'states', 'controlled substances acts']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'neurodiverse', 'children', 'friendships', 'helping']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'appointments', 'prescription', 'cannabidiol', 'CBD', 'oil', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'chemical compounds', 'cannabinoids', 'Cannabis sativa', 'carrier oil', 'coconut oil', 'hemp seed oil']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'product', 'health', 'benefits', 'Emily Dashiell', 'ND', 'licensed doctor', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'cannabidiol', 'CBD', 'products', 'legit', 'health benefits', 'legal', 'questions']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'free', 'advertisers', 'placements', 'offers', 'products', 'market', 'affiliate links', 'articles', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'content', 'Forbes Health', 'accurate', 'up-to-date', 'relevant', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol', 'CBD', 'marijuana', 'impairing', 'high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'legalizing CBD', ""state's controlled substances acts"", 'legality of CBD products']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'neurodiverse', 'children', 'friendships', 'helping']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'appointments', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'Cannabidiol (CBD)', 'oil', 'anti-seizure medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'quickly', 'breaks down', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD Oil', 'Cannabis Plant', 'Carrier Oil', 'Coconut Oil', 'Hemp Seed Oil', 'Cannabinoids', 'Cannabis Sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'health benefits', 'questions', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol', 'CBD', 'Legit', 'Health Benefits', 'Legal']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'advertising', 'compensation', 'paid placements', 'advertisers', 'offers', 'products', 'market', 'affiliate links', 'articles', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol (CBD)', 'marijuana', 'not impairing', 'not cause a ""high""', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'US Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'CBD', 'legality', 'states', 'controlled substances acts']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Help', 'Helping', 'Children', 'Neurodiverse', 'Build', 'Friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'prescription', 'cannabidiol (CBD)', 'oil', 'anti-seizure', 'medication', 'research', 'benefits', 'safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'break down', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'product', 'health', 'benefits', 'Emily Dashiell', 'ND', 'licensed doctor', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'Cannabidiol', 'CBD', 'Use', 'Products', 'Legit', 'Health Benefits', 'Legal', 'Questions', 'Answers']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial', 'reporting', 'compensation', 'advertisers', 'offers', 'placements', 'products', 'affiliate links', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol (CBD)', 'marijuana', 'impairing', 'high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'hemp', 'federal Controlled Substances Act', 'CBD', 'legal', ""state's controlled substances acts"", 'legality', 'states']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Nearsightedness', 'Children', 'Outdoor Time', 'Helping', 'Children', 'Neurodiverse', 'Build', 'Friendships']",
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,"['Mayo Clinic', 'Arizona', 'Florida', 'Minnesota', 'Mayo Clinic Health System', 'appointments', 'Cannabidiol (CBD)', 'Oil', 'Anti-Seizure', 'Medication', 'Research', 'Benefits', 'Safety']",
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,"['medications', 'liver', 'CBD', 'quickly', 'effects', 'side effects', 'medications', 'liver', 'CBD', 'effects', 'side effects']",
https://www.healthline.com/nutrition/cbd-oil-benefits,"['Cannabidiol oil', 'CBD oil', 'natural remedy', 'ailments', 'pain relief', 'relaxation', 'mind-altering effects', 'CBD oil', 'cannabis plant', 'cannabinoids', 'Cannabis sativa']",
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,"['cannabis', 'product', 'health', 'benefits', 'Emily Dashiell', 'ND', 'naturopathic medicine', 'private practice', 'women', 'children', 'families', 'preventative health', 'health maintenance', 'CBD', 'use', 'legit', 'health benefits', 'legal', 'answers']",
https://www.forbes.com/health/body/cbd-oil-benefits/,"['Forbes Health', 'editorial team', 'reporting work', 'content', 'free', 'readers', 'compensation', 'advertisers', 'offers', 'placements', 'products', 'market', 'affiliate links', 'articles', 'income', 'compensation', 'advertisers', 'recommendations', 'advice', 'editorial team', 'articles', 'editorial content', 'Forbes Health', 'accurate', 'up-to-date', 'information', 'complete', 'representations', 'warranties', 'accuracy', 'applicability']",
https://www.cdc.gov/marijuana/featured-topics/CBD.html,"['Cannabidiol', 'CBD', 'marijuana', 'impairing', 'high', 'CBD', 'hemp', 'cannabis sativa', 'THC', 'marijuana', 'U.S. Congress', 'Agriculture Improvement Act', 'federal Controlled Substances Act', 'hemp', 'CBD', 'legality', 'states.']",
https://www.pornhub.com/,[],
https://en.wikipedia.org/wiki/Pornhub,[],
https://twitter.com/pornhub?lang=en,[],
https://www.axios.com/2023/04/05/new-pornhub-owner-plans-beyond-porn,[],
https://theporndude.com/566/pornhub,[],
https://www.netflix.com/tudum/articles/money-shot-pornhub-documentary-news,[],
https://www.theverge.com/2023/3/16/23643975/mindgeek-pornhub-sale-ethical-capital-partners,[],
https://www.cbc.ca/news/business/mindgeek-acquired-private-equity-firm-1.6781220,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,[],
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,[],
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,[],
https://www.healthline.com/nutrition/cbd-oil-benefits,[],
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,[],
https://www.forbes.com/health/body/cbd-oil-benefits/,[],
https://www.cdc.gov/marijuana/featured-topics/CBD.html,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,[],
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,[],
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,[],
https://www.healthline.com/nutrition/cbd-oil-benefits,[],
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,[],
https://www.forbes.com/health/body/cbd-oil-benefits/,[],
https://www.cdc.gov/marijuana/featured-topics/CBD.html,[],
https://www.leafly.ca/,[],
https://www.cdc.gov/marijuana/health-effects/index.html,[],
https://weedme.ca/,[],
https://finance.yahoo.com/quote/WEED.TO/,[],
https://www.webmd.com/mental-health/addiction/marijuana-use-and-its-effects,[],
https://money.tmx.com/en/quote/WEED,[],
https://kidshealth.org/en/teens/marijuana.html,[],
https://www.nytimes.com/2023/04/10/well/mind/weed-addiction.html,[],
https://www.talktofrank.com/drug/cannabis,[],
https://context.reverso.net/%D0%BF%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D0%B4/%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9/weed,[],
https://www.nytimes.com/2023/04/10/well/mind/weed-addiction.html,[],
https://www.britannica.com/plant/weed,[],
https://dictionary.cambridge.org/dictionary/english/weed,[],
https://www.merriam-webster.com/dictionary/weed,[],
https://www.cdc.gov/marijuana/health-effects/index.html,[],
https://www.dictionary.com/browse/weed,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,[],
https://www.mayoclinic.org/healthy-lifestyle/consumer-health/expert-answers/is-cbd-safe-and-effective/faq-20446700,[],
https://www.webmd.com/vitamins/ai/ingredientmono-1439/cannabidiol-cbd,[],
https://www.healthline.com/nutrition/cbd-oil-benefits,[],
https://www.nytimes.com/2019/10/16/style/self-care/cbd-oil-benefits.html,[],
https://www.health.com/condition/chronic-pain/what-is-cbd,[],
https://www.forbes.com/health/body/cbd-oil-benefits/,[],
https://www.ncbi.nlm.nih.gov/books/NBK556048/,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,[],
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Science', 'Inflammation', 'Silent Killer', 'Cardiovascular Disease', 'Cancer', 'Type 2 Diabetes', 'Healthy', 'Harvard Medical School', 'health', 'news', 'inbox', 'CBD', 'cannabidiol', 'cannabis', 'marijuana', 'hemp', 'laboratory', 'World Health Organization', 'abuse', 'dependence', 'public health', 'CBD', 'United States', 'legal status', 'FDA', 'regulatory requirements', 'research', 'trials', 'Farm Bill', 'hemp', 'oranges', 'orange juice', 'CBD', 'health issues', 'childhood epilepsy syndromes', 'Dravet syndrome', 'Lennox-Gastaut syndrome', 'antiseizure medications', 'seizures', 'Epidiolex', 'cannabis-derived medicine', 'FDA', 'CBD', 'nausea', 'fatigue', 'irritability', 'blood thinning', 'liver enzymes', 'Grapefruit', 'CBD', 'oils', 'extracts', 'capsules', 'patches', 'vapes', 'topical', 'inflammation', 'muscle pain', 'joint pain', 'oil', 'lotion', 'cream', 'bath bomb', 'patch', 'tincture', 'spray', 'tongue', 'bloodstream', 'CBD', 'government scrutiny', 'cancer', 'COVID-19', 'research', 'anxiety', 'insomnia', 'chronic pain', 'evidence', 'human studies', 'doses', 'unregulated supplement']",
https://www.health.harvard.edu/blog/cannabidiol-cbd-what-we-know-and-what-we-dont-2018082414476,"['Science', 'Chronic', 'Low-Grade Inflammation', 'Silent Killer', 'Cardiovascular Disease', 'Cancer', 'Type 2 Diabetes', 'Tips', 'Fight Inflammation', 'Stay Healthy', 'Harvard Medical School', 'health', 'news', 'inbox', 'CBD', 'cannabidiol', 'cannabis', 'marijuana', 'hemp plant', 'laboratory', 'World Health Organization', 'abuse', 'dependence', 'public health', 'pure CBD', 'CBD', 'United States', 'legal status', 'FDA', 'regulatory requirements', 'researchers', 'CBD trials', 'Farm Bill', 'hemp', 'oranges', 'orange juice', 'CBD', 'health issues', 'childhood epilepsy syndromes', 'Dravet syndrome', 'Lennox-Gastaut syndrome', 'antiseizure medications', 'reduce seizures', 'stop seizures', 'Epidiolex', 'cannabis-derived medicine', 'FDA', 'CBD', 'nausea', 'fatigue', 'irritability', 'blood thinning', 'liver enzymes', 'grapefruit', 'CBD', 'oils', 'extracts', 'capsules', 'patches', 'vapes', 'topical preparations', 'inflammation', 'muscle pain', 'joint pain', 'oil', 'lotion', 'cream', 'bath bomb', 'patch', 'tincture', 'spray', 'bloodstream.', 'CBD', 'government scrutiny', 'cure-all', 'cancer', 'COVID-19', 'research', 'managing anxiety', 'insomnia', 'chronic pain', 'high-quality evidence', 'human studies', 'effective doses', 'unregulated supplement']",
